link,start,end,video,utterance,arousal,valence
https://www.youtube.com/watch?v=OuAHjY0_A1c,257.5743649708,265.7735489489,d096f5992_1,utterance_29.mp4,0.5190640696324975,0.05923186978830144
https://www.youtube.com/watch?v=sV1X3zrHY5U,0,10.0992406015,e0fbb351e_1,utterance_1.mp4,0.5007544242325692,0.061117506672013794
https://www.youtube.com/watch?v=sV1X3zrHY5U,9.7992631579,16.2987744361,e0fbb351e_1,utterance_2.mp4,0.4546681899416465,0.07623129079310377
https://www.youtube.com/watch?v=sV1X3zrHY5U,16.5654210526,27.097962406,e0fbb351e_1,utterance_3.mp4,0.45658631723020254,0.26205743180187535
https://www.youtube.com/watch?v=sV1X3zrHY5U,26.8313157895,35.464,e0fbb351e_1,utterance_4.mp4,0.35848950399015456,-0.04941598690190335
https://www.youtube.com/watch?v=sV1X3zrHY5U,35.6973157895,46.2631879699,e0fbb351e_1,utterance_5.mp4,0.30774824282168134,0.012755643299797855
https://www.youtube.com/watch?v=sV1X3zrHY5U,45.7298947368,56.4290902256,e0fbb351e_1,utterance_6.mp4,0.4442260059677875,0.013921056314861138
https://www.youtube.com/watch?v=sV1X3zrHY5U,55.9957894737,66.4616691729,e0fbb351e_1,utterance_7.mp4,0.3655629510835803,-0.0011526415699208373
https://www.youtube.com/watch?v=sV1X3zrHY5U,66.0283684211,76.5942406015,e0fbb351e_1,utterance_8.mp4,0.402935013475726,0.024081673311753315
https://www.youtube.com/watch?v=sV1X3zrHY5U,76.2942631579,86.4934962406,e0fbb351e_1,utterance_9.mp4,0.4028133141188103,-0.08376230965629161
https://www.youtube.com/watch?v=sV1X3zrHY5U,94.9595263158,105.425406015,e0fbb351e_1,utterance_11.mp4,0.3830195182416637,-0.06542684752066116
https://www.youtube.com/watch?v=sV1X3zrHY5U,105.2254210526,115.6246390977,e0fbb351e_1,utterance_12.mp4,0.4292525639240259,0.04356765229342223
https://www.youtube.com/watch?v=sV1X3zrHY5U,115.0246842105,125.4239022556,e0fbb351e_1,utterance_13.mp4,0.426494512586041,-0.0014865457101369967
https://www.youtube.com/watch?v=sV1X3zrHY5U,125.0572631579,135.6231353383,e0fbb351e_1,utterance_14.mp4,0.4238715120140506,0.015831349863139717
https://www.youtube.com/watch?v=sV1X3zrHY5U,135.0898421053,145.5890526316,e0fbb351e_1,utterance_15.mp4,0.4567682884233899,-0.04885978884242792
https://www.youtube.com/watch?v=sV1X3zrHY5U,145.1224210526,155.5549699248,e0fbb351e_1,utterance_16.mp4,0.3371584498087198,-0.059078877356183196
https://www.youtube.com/watch?v=sV1X3zrHY5U,155.155,165.7208721805,e0fbb351e_1,utterance_17.mp4,0.34445718923688284,-0.017754841596451347
https://www.youtube.com/watch?v=sV1X3zrHY5U,165.4208947368,175.9201052632,e0fbb351e_1,utterance_18.mp4,0.3239591969136432,-0.0059519248942570355
https://www.youtube.com/watch?v=sV1X3zrHY5U,175.4534736842,185.8526917293,e0fbb351e_1,utterance_19.mp4,0.4977488486628686,0.08570181500004906
https://www.youtube.com/watch?v=sV1X3zrHY5U,185.4860526316,195.8852706767,e0fbb351e_1,utterance_20.mp4,0.4533998085059302,0.1273968907871112
https://www.youtube.com/watch?v=sV1X3zrHY5U,195.5186315789,206.1178345865,e0fbb351e_1,utterance_21.mp4,0.37430024190395295,0.0869272065652143
https://www.youtube.com/watch?v=sV1X3zrHY5U,205.5512105263,216.0837518797,e0fbb351e_1,utterance_22.mp4,0.48250999175533504,-0.023229225824161783
https://www.youtube.com/watch?v=sV1X3zrHY5U,215.8171052632,223.2832105263,e0fbb351e_1,utterance_23.mp4,0.3695464731533834,-0.018942477283767026
https://www.youtube.com/watch?v=sV1X3zrHY5U,223.9831578947,234.5156992481,e0fbb351e_1,utterance_24.mp4,0.41147167620940983,0.07268895264486681
https://www.youtube.com/watch?v=sV1X3zrHY5U,234.4823684211,244.4816165414,e0fbb351e_1,utterance_25.mp4,0.35351171437351275,-0.09069667362739325
https://www.youtube.com/watch?v=sV1X3zrHY5U,244.0483157895,254.5141954887,e0fbb351e_1,utterance_26.mp4,0.3384211147193772,0.08454765477530982
https://www.youtube.com/watch?v=sV1X3zrHY5U,254.0808947368,260.7803909774,e0fbb351e_1,utterance_27.mp4,0.3677284331558054,-0.054361810449740144
https://www.youtube.com/watch?v=sV1X3zrHY5U,260.8470526316,271.4462556391,e0fbb351e_1,utterance_28.mp4,0.4889169574039678,0.0615209375390661
https://www.youtube.com/watch?v=sV1X3zrHY5U,271.1129473684,281.5121654135,e0fbb351e_1,utterance_29.mp4,0.4130920005157471,0.01702057355325659
https://www.youtube.com/watch?v=sV1X3zrHY5U,286.5117894737,296.8776766917,e0fbb351e_1,utterance_31.mp4,0.33697997858524303,-0.04086867483311588
https://www.youtube.com/watch?v=Qx0KnNRrRdI,0.2917373737,5.1679191919,0af72f957_1,utterance_1.mp4,0.44052456061809586,0.09436699765566102
https://www.youtube.com/watch?v=Qx0KnNRrRdI,5.543010101,9.9190707071,0af72f957_1,utterance_2.mp4,0.4735545213598603,0.23482663992260233
https://www.youtube.com/watch?v=Qx0KnNRrRdI,9.9190707071,19.2546666667,0af72f957_1,utterance_3.mp4,0.5133229906900892,0.07545993809863456
https://www.youtube.com/watch?v=Qx0KnNRrRdI,19.5464040404,28.0901414141,0af72f957_1,utterance_4.mp4,0.47065962710748893,0.09111815282540466
https://www.youtube.com/watch?v=Qx0KnNRrRdI,38.2175959596,40.9265858586,0af72f957_1,utterance_6.mp4,0.5121379166138855,0.09725885770647244
https://www.youtube.com/watch?v=RQjNk3l9ZU8,52.5376794258,57.6746969697,7b5fbb086_1,utterance_8.mp4,0.5667616010068879,0.09725271338743949
https://www.youtube.com/watch?v=RQjNk3l9ZU8,57.9081977671,68.5158054226,7b5fbb086_1,utterance_9.mp4,0.631545640799744,0.35283585117735206
https://www.youtube.com/watch?v=RQjNk3l9ZU8,68.1822328549,78.5896969697,7b5fbb086_1,utterance_10.mp4,0.5567751451275632,0.37251852019122145
https://www.youtube.com/watch?v=Nj2cWPxcXdo,0.4671313701,10.8774876191,16f978d4a_1,utterance_1.mp4,0.4873731336052315,0.5578777126611794
https://www.youtube.com/watch?v=Nj2cWPxcXdo,10.5104558283,20.9208120773,16f978d4a_1,utterance_2.mp4,0.49495874831124786,0.46389636134446344
https://www.youtube.com/watch?v=Nj2cWPxcXdo,30.8306704297,41.3411262581,16f978d4a_1,utterance_4.mp4,0.42193889668189444,0.4473888781505197
https://www.youtube.com/watch?v=Nj2cWPxcXdo,41.107560573,51.5846498749,16f978d4a_1,utterance_5.mp4,0.44602607443555176,0.3895978378675087
https://www.youtube.com/watch?v=Nj2cWPxcXdo,51.1508850312,61.6613408595,16f978d4a_1,utterance_6.mp4,0.4563097988069626,0.43309861792812543
https://www.youtube.com/watch?v=Nj2cWPxcXdo,71.0039682624,81.3142249321,16f978d4a_1,utterance_8.mp4,0.44806944933689563,0.42864598661867104
https://www.youtube.com/watch?v=Nj2cWPxcXdo,81.0472927206,87.6204984291,16f978d4a_1,utterance_9.mp4,0.43940826101640756,0.3618389931083379
https://www.youtube.com/watch?v=Nj2cWPxcXdo,87.5871319027,98.0642212045,16f978d4a_1,utterance_10.mp4,0.4482135505915234,0.43041036017355316
https://www.youtube.com/watch?v=Nj2cWPxcXdo,97.6304563608,108.2743782949,16f978d4a_1,utterance_11.mp4,0.4543799909999587,0.45481251344970264
https://www.youtube.com/watch?v=Nj2cWPxcXdo,107.9073465041,118.4178023324,16f978d4a_1,utterance_12.mp4,0.4466305697704602,0.36293113556021583
https://www.youtube.com/watch?v=Nj2cWPxcXdo,147.8470786517,157.3899052133,16f978d4a_1,utterance_16.mp4,0.42109254642217736,0.3941131805270781
https://www.youtube.com/watch?v=Nj2cWPxcXdo,167.700161883,172.3047425316,16f978d4a_1,utterance_18.mp4,0.4688537821677679,0.31593414224829075
https://www.youtube.com/watch?v=Nj2cWPxcXdo,172.3714755844,182.9820309921,16f978d4a_1,utterance_19.mp4,0.4812665273065989,0.3860549626012388
https://www.youtube.com/watch?v=Nj2cWPxcXdo,182.4148000426,192.9919889238,16f978d4a_1,utterance_20.mp4,0.5173450104232552,0.3790279830680878
https://www.youtube.com/watch?v=Nj2cWPxcXdo,193.158821556,203.1687794877,16f978d4a_1,utterance_21.mp4,0.4777146239528607,0.37930007820937806
https://www.youtube.com/watch?v=Nj2cWPxcXdo,202.735014644,213.2454704723,16f978d4a_1,utterance_22.mp4,0.5261003545649627,0.42711375253268435
https://www.youtube.com/watch?v=Nj2cWPxcXdo,212.5447734171,223.1886953512,16f978d4a_1,utterance_23.mp4,0.5112260346438544,0.37672036029220923
https://www.youtube.com/watch?v=Nj2cWPxcXdo,232.8649880185,243.1752446882,16f978d4a_1,utterance_25.mp4,0.47746540027631196,0.4885335070022381
https://www.youtube.com/watch?v=Nj2cWPxcXdo,242.6747467916,250.7828127163,16f978d4a_1,utterance_26.mp4,0.5097804955253666,0.33226294959096
https://www.youtube.com/watch?v=Nj2cWPxcXdo,250.8495457692,260.5925714894,16f978d4a_1,utterance_27.mp4,0.4734477230844606,0.47834613942521476
https://www.youtube.com/watch?v=Nj2cWPxcXdo,260.1921731722,270.3022306832,16f978d4a_1,utterance_28.mp4,0.48794079816475533,0.5118936030017159
https://www.youtube.com/watch?v=Nj2cWPxcXdo,269.7683662602,277.6094999734,16f978d4a_1,utterance_29.mp4,0.4622983128274557,0.4790773718991818
https://www.youtube.com/watch?v=Nj2cWPxcXdo,278.1767309228,288.7205532776,16f978d4a_1,utterance_30.mp4,0.47292337825906,0.34941001312605213
https://www.youtube.com/watch?v=Nj2cWPxcXdo,288.4536210661,298.6637781565,16f978d4a_1,utterance_31.mp4,0.49123887464129945,0.4115981975641346
https://www.youtube.com/watch?v=Nj2cWPxcXdo,298.0298141541,308.7404691411,16f978d4a_1,utterance_32.mp4,0.4713705524209668,0.43523319567440544
https://www.youtube.com/watch?v=Nj2cWPxcXdo,308.5402699824,319.1508253901,16f978d4a_1,utterance_33.mp4,0.45624787839758113,0.34930565996893687
https://www.youtube.com/watch?v=Nj2cWPxcXdo,318.5835944406,329.1274167954,16f978d4a_1,utterance_34.mp4,0.46409372894807255,0.3572302918418745
https://www.youtube.com/watch?v=Nj2cWPxcXdo,338.903809042,345.9441461207,16f978d4a_1,utterance_36.mp4,0.4901875549070923,0.4448022101453783
https://www.youtube.com/watch?v=Nj2cWPxcXdo,346.6114766494,353.5517141488,16f978d4a_1,utterance_37.mp4,0.46404787001581227,0.42866670447332866
https://www.youtube.com/watch?v=Nj2cWPxcXdo,353.8520128867,364.3624687151,16f978d4a_1,utterance_38.mp4,0.48726038956606116,0.3696376229512177
https://www.youtube.com/watch?v=6H6LD5Z3VdI,586.1111864407,596.6441217748,34d64e449_4,utterance_62.mp4,0.6767903615447939,0.3100722515820608
https://www.youtube.com/watch?v=6H6LD5Z3VdI,596.1441406672,600.7106347835,34d64e449_4,utterance_63.mp4,0.6184182620798564,0.3497685491956722
https://www.youtube.com/watch?v=6H6LD5Z3VdI,600.8106310051,611.4102304869,34d64e449_4,utterance_64.mp4,0.6677158753651438,0.3560870804218984
https://www.youtube.com/watch?v=pndFdCwbZ7o,0.2333230803,10.899521037,95e8075a9_1,utterance_1.mp4,0.4501979026939365,0.2687971183796289
https://www.youtube.com/watch?v=pndFdCwbZ7o,10.4995386136,21.0990728331,95e8075a9_1,utterance_2.mp4,0.5128152420862335,0.3344908088406577
https://www.youtube.com/watch?v=pndFdCwbZ7o,20.5324310667,30.9319740745,95e8075a9_1,utterance_3.mp4,0.4692774884787144,0.08486724595169615
https://www.youtube.com/watch?v=pndFdCwbZ7o,30.5653235197,40.9315346589,95e8075a9_1,utterance_4.mp4,0.4547583433983391,-0.05102560515969468
https://www.youtube.com/watch?v=pndFdCwbZ7o,40.3648928925,50.8644315061,95e8075a9_1,utterance_5.mp4,0.5156402421657851,-0.07722769937823884
https://www.youtube.com/watch?v=pndFdCwbZ7o,50.6311084258,58.4640975503,95e8075a9_1,utterance_6.mp4,0.5327215240410714,0.08190227334550046
https://www.youtube.com/watch?v=pndFdCwbZ7o,58.5640931561,69.0302999011,95e8075a9_1,utterance_7.mp4,0.49960259973071003,-0.10213571071230734
https://www.youtube.com/watch?v=pndFdCwbZ7o,68.5969856091,77.9965725585,95e8075a9_1,utterance_8.mp4,0.5369756483365227,-0.02859828032649782
https://www.youtube.com/watch?v=pndFdCwbZ7o,78.3965549819,88.9294254641,95e8075a9_1,utterance_9.mp4,0.4879872325478679,-0.0012678066993017031
https://www.youtube.com/watch?v=pndFdCwbZ7o,89.3627397561,96.7957464572,95e8075a9_1,utterance_10.mp4,0.454570647307731,0.016076541065474376
https://www.youtube.com/watch?v=pndFdCwbZ7o,97.2957244864,104.8953905306,95e8075a9_1,utterance_11.mp4,0.4495269425204498,-0.03281031495405493
https://www.youtube.com/watch?v=pndFdCwbZ7o,105.462032297,110.395148852,95e8075a9_1,utterance_12.mp4,0.4474436894081948,0.09957238931822811
https://www.youtube.com/watch?v=pndFdCwbZ7o,110.5951400637,115.0949423267,95e8075a9_1,utterance_13.mp4,0.44515985465428587,-0.07446827284071605
https://www.youtube.com/watch?v=pndFdCwbZ7o,115.2616016698,120.3613775678,95e8075a9_1,utterance_14.mp4,0.4688518319737087,-0.04862649972854426
https://www.youtube.com/watch?v=pndFdCwbZ7o,121.0946786774,125.7611402834,95e8075a9_1,utterance_15.mp4,0.5049767516739516,-0.02861328847180533
https://www.youtube.com/watch?v=pndFdCwbZ7o,125.7611402834,131.8275403713,95e8075a9_1,utterance_16.mp4,0.46971545245547597,-0.09581482164117312
https://www.youtube.com/watch?v=pndFdCwbZ7o,134.8607404152,141.8604328243,95e8075a9_1,utterance_17.mp4,0.4780486213310513,-0.006201839653832477
https://www.youtube.com/watch?v=pndFdCwbZ7o,142.0937559046,149.6934219488,95e8075a9_1,utterance_18.mp4,0.4511282600226965,-0.09301558463124389
https://www.youtube.com/watch?v=pndFdCwbZ7o,151.1933560365,155.8931495112,95e8075a9_1,utterance_19.mp4,0.48213551036470786,-0.0026871760328013375
https://www.youtube.com/watch?v=pndFdCwbZ7o,157.4930792047,158.9930132923,95e8075a9_1,utterance_20.mp4,0.43659564304075726,0.025736413785616277
https://www.youtube.com/watch?v=pndFdCwbZ7o,160.5262792486,164.0594573218,95e8075a9_1,utterance_21.mp4,0.4090161402695589,-0.03650523748713769
https://www.youtube.com/watch?v=pndFdCwbZ7o,165.426063935,172.3257607382,95e8075a9_1,utterance_22.mp4,0.49291529462351313,-0.08907789558129323
https://www.youtube.com/watch?v=pndFdCwbZ7o,172.4257563441,174.6923234099,95e8075a9_1,utterance_23.mp4,0.40775404358727185,-0.10370610057758921
https://www.youtube.com/watch?v=pndFdCwbZ7o,178.7254795122,186.5251367681,95e8075a9_1,utterance_25.mp4,0.47388852331838216,0.014824725613776735
https://www.youtube.com/watch?v=pndFdCwbZ7o,186.4251411623,190.1249785785,95e8075a9_1,utterance_26.mp4,0.4708000703380014,0.019333762975391848
https://www.youtube.com/watch?v=pndFdCwbZ7o,192.9581874107,197.1580028562,95e8075a9_1,utterance_27.mp4,0.44396186486012656,-0.03106756555495415
https://www.youtube.com/watch?v=pndFdCwbZ7o,197.8579720971,200.0245435571,95e8075a9_1,utterance_28.mp4,0.44556513983037777,-0.09754370549388484
https://www.youtube.com/watch?v=pndFdCwbZ7o,202.2911106229,208.0908557618,95e8075a9_1,utterance_29.mp4,0.4946907602147918,-0.0948015861893418
https://www.youtube.com/watch?v=pndFdCwbZ7o,209.7574491926,215.1572119082,95e8075a9_1,utterance_30.mp4,0.4553062572644066,-0.15297833713533845
https://www.youtube.com/watch?v=pndFdCwbZ7o,216.0571723608,223.4901790618,95e8075a9_1,utterance_31.mp4,0.40085581650882374,-0.04299380155718037
https://www.youtube.com/watch?v=pndFdCwbZ7o,227.4900032956,233.0897572229,95e8075a9_1,utterance_32.mp4,0.5262734502084561,0.06995497854137239
https://www.youtube.com/watch?v=pndFdCwbZ7o,233.5564033835,238.5895155443,95e8075a9_1,utterance_33.mp4,0.503716508522258,-0.0006556144999613905
https://www.youtube.com/watch?v=pndFdCwbZ7o,238.6895111502,241.3560606394,95e8075a9_1,utterance_34.mp4,0.5191015167283268,0.05658358089178287
https://www.youtube.com/watch?v=pndFdCwbZ7o,242.1893573547,246.9891464352,95e8075a9_1,utterance_35.mp4,0.45149500040754575,-0.06591228693187795
https://www.youtube.com/watch?v=pndFdCwbZ7o,247.789111282,252.9888827859,95e8075a9_1,utterance_36.mp4,0.44901009071197384,-0.09634927865024355
https://www.youtube.com/watch?v=pndFdCwbZ7o,258.2886498956,261.9218235746,95e8075a9_1,utterance_37.mp4,0.5524467991420489,0.08535114396290608
https://www.youtube.com/watch?v=pndFdCwbZ7o,266.2216346259,271.0214237065,95e8075a9_1,utterance_38.mp4,0.4461055469784103,0.038432364804141944
https://www.youtube.com/watch?v=pndFdCwbZ7o,271.8213885532,273.6213094584,95e8075a9_1,utterance_39.mp4,0.5108912367331235,-0.04809233202018974
https://www.youtube.com/watch?v=pndFdCwbZ7o,275.5545578381,281.4876304515,95e8075a9_1,utterance_40.mp4,0.41489310727983164,-0.020867803906198606
https://www.youtube.com/watch?v=pndFdCwbZ7o,282.7875733275,286.8540612985,95e8075a9_1,utterance_41.mp4,0.4761462446864334,-0.1487920362822287
https://www.youtube.com/watch?v=pndFdCwbZ7o,297.020281226,299.8201581896,95e8075a9_1,utterance_42.mp4,0.5453566800213357,0.0036595791085564516
https://www.youtube.com/watch?v=VibOBPob85E,0.7006568026,7.5404017803,481f43809_1,utterance_1.mp4,0.2851949012306448,0.09978805369215708
https://www.youtube.com/watch?v=VibOBPob85E,13.7795837844,24.3561650427,481f43809_1,utterance_3.mp4,0.3723329953349994,0.08644877608367693
https://www.youtube.com/watch?v=VibOBPob85E,23.8223312883,34.0319018405,481f43809_1,utterance_4.mp4,0.26672821217266063,0.08917585434826875
https://www.youtube.com/watch?v=VibOBPob85E,43.9078262962,50.080279081,481f43809_1,utterance_6.mp4,0.3396097419600477,0.11502547731016212
https://www.youtube.com/watch?v=VibOBPob85E,50.2137375195,55.8857211596,481f43809_1,utterance_7.mp4,0.2975975548196151,0.03382881844791449
https://www.youtube.com/watch?v=VibOBPob85E,56.0525442079,61.9580801155,481f43809_1,utterance_8.mp4,0.27781783997410536,0.03191185701238376
https://www.youtube.com/watch?v=VibOBPob85E,62.1249031637,70.332597137,481f43809_1,utterance_9.mp4,0.26465005174341016,0.034286837850215884
https://www.youtube.com/watch?v=VibOBPob85E,70.5327847949,80.4754384699,481f43809_1,utterance_10.mp4,0.2795058820101455,0.054412501799228206
https://www.youtube.com/watch?v=VibOBPob85E,80.3419800313,86.0139636714,481f43809_1,utterance_11.mp4,0.28764315965726206,0.0027063365065156907
https://www.youtube.com/watch?v=VibOBPob85E,86.4143389871,93.4209070131,481f43809_1,utterance_12.mp4,0.2838890002117533,0.05331223794699711
https://www.youtube.com/watch?v=VibOBPob85E,95.0557728858,105.6657187538,481f43809_1,utterance_13.mp4,0.27036749431358836,0.05452016795129919
https://www.youtube.com/watch?v=VibOBPob85E,127.0524335378,133.2248863226,481f43809_1,utterance_16.mp4,0.2891548828990754,0.1437375061794874
https://www.youtube.com/watch?v=VibOBPob85E,134.0590015638,139.8310790328,481f43809_1,utterance_17.mp4,0.24166052315605294,-0.008727944331935814
https://www.youtube.com/watch?v=VibOBPob85E,140.1313605197,144.9692289186,481f43809_1,utterance_18.mp4,0.2100405733389933,-0.06958117250128784
https://www.youtube.com/watch?v=VibOBPob85E,145.5030626729,154.7784241549,481f43809_1,utterance_19.mp4,0.3242974806154925,0.08346415283605718
https://www.youtube.com/watch?v=VibOBPob85E,154.8451533742,160.9842415494,481f43809_1,utterance_20.mp4,0.30532787206256684,-0.09062342109877629
https://www.youtube.com/watch?v=VibOBPob85E,161.1510645976,171.1938121015,481f43809_1,utterance_21.mp4,0.2577378701265687,-0.0027752702174460298
https://www.youtube.com/watch?v=VibOBPob85E,171.4273643691,178.5673908336,481f43809_1,utterance_22.mp4,0.22513211464345792,-0.041299497421140904
https://www.youtube.com/watch?v=VibOBPob85E,180.0687982678,190.6787441357,481f43809_1,utterance_23.mp4,0.27126881808753867,-0.023062299129277056
https://www.youtube.com/watch?v=VibOBPob85E,190.3450980392,200.2543871045,481f43809_1,utterance_24.mp4,0.3212476763323563,-0.05376986786194976
https://www.youtube.com/watch?v=VibOBPob85E,200.3878455431,208.2285288103,481f43809_1,utterance_25.mp4,0.2984879011437791,-0.020892918085614554
https://www.youtube.com/watch?v=VibOBPob85E,208.5621749068,213.4334079153,481f43809_1,utterance_26.mp4,0.23958896976544786,-0.12271902233212417
https://www.youtube.com/watch?v=VibOBPob85E,213.466772525,219.9395067966,481f43809_1,utterance_27.mp4,0.26356788819056065,-0.14875773449331753
https://www.youtube.com/watch?v=VibOBPob85E,220.4733405509,224.7106459762,481f43809_1,utterance_28.mp4,0.34810131529683264,0.01776521746267554
https://www.youtube.com/watch?v=VibOBPob85E,227.0128040419,229.8487958619,481f43809_1,utterance_29.mp4,0.3371186907304385,0.2172057220288727
https://www.youtube.com/watch?v=VibOBPob85E,231.450297125,238.1899482738,481f43809_1,utterance_30.mp4,0.3246844794340662,0.028133583738229273
https://www.youtube.com/watch?v=VibOBPob85E,254.5719716107,260.6443305666,481f43809_1,utterance_33.mp4,0.321800142449816,0.028658881929587262
https://www.youtube.com/watch?v=VibOBPob85E,260.8778828341,265.7824804523,481f43809_1,utterance_34.mp4,0.33072729974544446,0.0701262411223131
https://www.youtube.com/watch?v=VibOBPob85E,266.0160327198,273.1560591844,481f43809_1,utterance_35.mp4,0.39846600850033587,-0.011167862949534257
https://www.youtube.com/watch?v=DlhA15R_-j4,0.5176422764,11.1662833914,789c8d525_1,utterance_1.mp4,0.2736612986948507,0.2695946105186224
https://www.youtube.com/watch?v=DlhA15R_-j4,10.3528455285,19.9662020906,789c8d525_1,utterance_2.mp4,0.29263134235963223,0.32450392248571425
https://www.youtube.com/watch?v=DlhA15R_-j4,19.6704065041,30.319047619,789c8d525_1,utterance_3.mp4,0.2716392150666976,0.33173155772952634
https://www.youtube.com/watch?v=ZZSq_BkIT4s,0,10.2412634771,8555b6134_1,utterance_1.mp4,0.33556413175198374,0.46186385831697385
https://www.youtube.com/watch?v=ZZSq_BkIT4s,9.8075943396,20.4491677898,8555b6134_1,utterance_2.mp4,0.3434020429666355,0.5398539139583728
https://www.youtube.com/watch?v=ZZSq_BkIT4s,20.0822169811,30.623712938,8555b6134_1,utterance_3.mp4,0.4147838353785834,0.5435797531251341
https://www.youtube.com/watch?v=ZZSq_BkIT4s,30.1233254717,40.8316172507,8555b6134_1,utterance_4.mp4,0.3726793751282883,0.5963401229428644
https://www.youtube.com/watch?v=ZZSq_BkIT4s,50.4390566038,60.847115903,8555b6134_1,utterance_6.mp4,0.3977663309363337,0.5437431247207337
https://www.youtube.com/watch?v=ZZSq_BkIT4s,60.4801650943,70.9883018868,8555b6134_1,utterance_7.mp4,0.40411818825198054,0.5220798170966742
https://www.youtube.com/watch?v=ZZSq_BkIT4s,70.5212735849,81.0627695418,8555b6134_1,utterance_8.mp4,0.3836134244190228,0.4105564004080118
https://www.youtube.com/watch?v=ZZSq_BkIT4s,80.5623820755,87.7346024259,8555b6134_1,utterance_9.mp4,0.47809775688527684,0.6042758225076457
https://www.youtube.com/watch?v=ZZSq_BkIT4s,87.8013207547,98.3428167116,8555b6134_1,utterance_10.mp4,0.4115950570101376,0.6171948211174145
https://www.youtube.com/watch?v=Gw79oIuAuMU,360.2575178669,362.3241320515,71091df7b_4,utterance_49.mp4,0.4542888368444802,-0.07088497038010842
https://www.youtube.com/watch?v=Gw79oIuAuMU,363.990756394,368.9239644477,71091df7b_4,utterance_50.mp4,0.42187355744778526,-0.07394338565286959
https://www.youtube.com/watch?v=Gw79oIuAuMU,370.9905786323,372.2905456194,71091df7b_4,utterance_51.mp4,0.42216257182450934,-0.10051779623755806
https://www.youtube.com/watch?v=Gw79oIuAuMU,373.5571801197,374.590487212,71091df7b_4,utterance_52.mp4,0.40177568438600364,-0.28151387513217246
https://www.youtube.com/watch?v=Gw79oIuAuMU,376.590436423,380.6903323055,71091df7b_4,utterance_53.mp4,0.4164689396261801,-0.2190602771703325
https://www.youtube.com/watch?v=Gw79oIuAuMU,382.6569490296,389.6901037548,71091df7b_4,utterance_54.mp4,0.4063360058870966,-0.15938808436018984
https://www.youtube.com/watch?v=Gw79oIuAuMU,390.5900808997,392.2233727553,71091df7b_4,utterance_55.mp4,0.45156002134387485,-0.14187521273749376
https://www.youtube.com/watch?v=Gw79oIuAuMU,394.0899920189,397.5565706512,71091df7b_4,utterance_56.mp4,0.4749448376917945,-0.020783224518985958
https://www.youtube.com/watch?v=Gw79oIuAuMU,398.7565401778,401.2564766915,71091df7b_4,utterance_57.mp4,0.47199629419102446,-0.2654008435280365
https://www.youtube.com/watch?v=Gw79oIuAuMU,403.1897609287,407.3563217849,71091df7b_4,utterance_58.mp4,0.44395184287063894,-0.09225190103336442
https://www.youtube.com/watch?v=Gw79oIuAuMU,409.7229283512,414.9227962997,71091df7b_4,utterance_59.mp4,0.4782165391868948,-0.06068244063842333
https://www.youtube.com/watch?v=Gw79oIuAuMU,761.81398694,771.9137304553,71091df7b_8,utterance_103.mp4,0.3123661684409843,0.4472375636169341
https://www.youtube.com/watch?v=Gw79oIuAuMU,771.6137380736,781.4134892073,71091df7b_8,utterance_104.mp4,0.32118689077125473,0.45045388641047207
https://www.youtube.com/watch?v=Gw79oIuAuMU,780.9468343914,791.2465728279,71091df7b_8,utterance_105.mp4,0.29526433698981036,0.42204089304848014
https://www.youtube.com/watch?v=Gw79oIuAuMU,790.7465855251,799.9463518955,71091df7b_8,utterance_106.mp4,0.3437085492918117,0.4620363450864019
https://www.youtube.com/watch?v=Gw79oIuAuMU,799.613027027,804.4462376202,71091df7b_8,utterance_107.mp4,0.35818031942904593,0.4970278371759833
https://www.youtube.com/watch?v=Gw79oIuAuMU,804.7462300018,809.8794329766,71091df7b_8,utterance_108.mp4,0.31338122010686437,0.37032387712729065
https://www.youtube.com/watch?v=cffsQpa1pm8,127.0564776119,137.0661791045,c22c67af7_1,utterance_15.mp4,0.5812511186705618,0.21674468369288177
https://www.youtube.com/watch?v=cffsQpa1pm8,138.0337835821,145.9414477612,c22c67af7_1,utterance_16.mp4,0.628784042006774,0.2502862121771738
https://www.youtube.com/watch?v=cffsQpa1pm8,145.9748134328,150.9796641791,c22c67af7_1,utterance_17.mp4,0.5309249225518282,0.24915253186135133
https://www.youtube.com/watch?v=cffsQpa1pm8,154.3829626866,161.4564850746,c22c67af7_1,utterance_18.mp4,0.6146150390552467,0.03439653183049276
https://www.youtube.com/watch?v=cffsQpa1pm8,162.7911119403,172.8008134328,c22c67af7_1,utterance_19.mp4,0.5688466368264411,0.255415276096652
https://www.youtube.com/watch?v=cffsQpa1pm8,172.3670597015,182.6103208955,c22c67af7_1,utterance_20.mp4,0.6516653026046566,0.20158708472518722
https://www.youtube.com/watch?v=cffsQpa1pm8,182.1765671642,187.1480522388,c22c67af7_1,utterance_21.mp4,0.6400139888874075,0.2815169611043311
https://www.youtube.com/watch?v=cffsQpa1pm8,187.314880597,192.1529029851,c22c67af7_1,utterance_22.mp4,0.6055399189981246,0.24779477206820666
https://www.youtube.com/watch?v=cffsQpa1pm8,192.2196343284,198.3922835821,c22c67af7_1,utterance_23.mp4,0.5656066863670028,0.2920582526580375
https://www.youtube.com/watch?v=cffsQpa1pm8,199.6935447761,207.1674552239,c22c67af7_1,utterance_24.mp4,0.604852206579914,0.32170824600432957
